application_id,org_id,shift_id,first_name,middle_name,last_name,name_suffix,voting_street_address_one,voting_street_address_two,voting_city,voting_state,voting_zipcode,mailing_street_address_one,mailing_street_address_two,mailing_city,mailing_state,mailing_zipcode,county,gender,date_of_birth,phone_number,email_address,updated_at,party,name_prefix,ethnicity,latitude,longitude,completed,registration_date,shift_type,locations_state,program_type,program_sub_type,collection_medium,office,field_start,field_end,evc_month,evc_year
78a9fe3a-dc34-4ceb-a054-2e059ae615fc,org_2,7539,Justin,Audrey,Lewis,MD,197 Brewer Park Suite 329,4,East Christine,OR,81211,633 Jose Gateway Apt. 966,1,Myersfort,LA,28696,county_6,other,1950-04-04,8819800666,laura578gmail.com,2022-11-06,democrat,,hispanic,,,false,2022-11-06,3623,VI,field,evc_funded,API,office_5,2022-07-13,2022-07-13 02:00:00.000,"November ",2ear
a7c95631-ed93-43a3-a37d-32dacff64246,org_4,4487,Lisa,Charles,Barnett,III,40731 Michael Shore Apt. 418,0,South David,IA,49485,73979 Mcdowell Ranch,6,Hutchinsonfurt,MN,82628,county_2,male,1935-01-20,9928168502,laurencook5yahoo.com,2022-01-01,democrat,,nativeAmerican,,,false,2022-01-01,7763,WA,field,evc_funded,Tablet,office_4,2022-10-15,2022-10-15 02:00:00.000,"January  ",2ear
9c97beb6-47a1-499f-be01-75817a50355e,org_2,8749,Tammy,Jennifer,Ray,IV,165 Davis Forest Suite 878,1,West Kristenshire,AZ,04214,767 Kyle Junction,0,Littlemouth,DE,84542,county_2,female,1950-11-03,4695744691,lisa744yahoo.com,2022-03-29,democrat,,nativeAmerican,,,false,2022-03-29,1259,MT,field,evc_funded,API,office_2,2022-10-23,2022-10-23 02:00:00.000,"March    ",2ear
d60fb4b1-9968-4190-9d96-0f98b37be14e,org_4,6794,Meghan,Regina,Martinez,PhD,297 Rebecca Neck Suite 767,7,Victorport,FL,21173,547 Alexander Crescent,4,Timothyfurt,LA,81644,county_3,male,1923-05-26,9264961886,marc674hotmail.com,2022-08-28,independent,,other,,,false,2022-08-28,4172,NJ,field,evc_funded,API,office_2,2022-01-23,2022-01-23 02:00:00.000,"August   ",2ear
8a26cf8f-5ff7-4c16-ad42-4e988e2cab60,org_3,6167,Thomas,Lisa,Ballard,DDS,62111 David Lock Suite 581,9,South Brent,FL,83326,640 Brian Spring Suite 056,6,Stephanieport,VI,13109,county_7,male,1979-10-20,3640268209,megan01yahoo.com,2022-05-28,democrat,,hispanic,,,false,2022-05-28,1596,LA,field,evc_funded,API,office_1,2022-01-09,2022-01-09 02:00:00.000,"May      ",2ear
40403a2b-54d2-448c-b44f-fe83c8ac5639,org_4,8849,Barbara,Darren,Wong,DDS,06779 Stephens Road Apt. 988,7,Randallmouth,MT,51094,17921 Chris Inlet Suite 041,5,East Angel,SD,12549,county_3,female,1926-06-15,1728028800,melissajordanyahoo.com,2021-12-30,republican,,other,,,false,2021-12-30,1909,GA,field,evc_funded,Tablet,office_4,2021-12-16,2021-12-16 02:00:00.000,"December ",1ear
ada65998-162b-4c71-8a76-ba4a8ed625f6,org_4,3066,Matthew,Mary,Smith,DVM,188 Patterson Garden,2,New Brady,TN,24278,03936 Regina Creek Apt. 338,3,North Heatherland,OR,85913,county_6,female,1921-06-02,2627509287,michael47yahoo.com,2022-10-03,democrat,,nativeAmerican,,,false,2022-10-03,2473,PR,field,evc_funded,Web,office_7,2022-04-20,2022-04-20 02:00:00.000,"October  ",2ear
12de2b24-4fcc-4afc-8b50-2f69599f155a,org_4,4841,Jennifer,Anthony,Garcia,MD,8603 Christopher Station Suite 049,7,Priscillachester,IA,90551,899 James Camp,8,Meganville,VT,79740,county_2,other,1973-02-05,491836432,perezmichael5hotmail.com,2021-12-10,independent,,caucasian,,,false,2021-12-10,2418,IL,field,evc_funded,Web,office_3,2022-06-03,2022-06-03 02:00:00.000,"December ",1ear
a62923cd-7f8f-4441-8ef5-4c3dad29b40a,org_5,5747,Jesse,Stephen,Hall,DVM,16535 Jones Mount,5,South Scott,NH,18046,345 Cory Freeway Suite 352,5,Port Derek,WI,72669,county_5,female,1976-01-19,9564891546,petermorenogmail.com,2022-03-08,independent,,black,,,false,2022-03-08,2737,NM,field,evc_funded,Tablet,office_6,2021-12-31,2021-12-31 02:00:00.000,"March    ",2ear
7f5a2b17-e888-488f-a926-8b41d6448723,org_2,1563,Benjamin,Pamela,Coleman,V,4582 Medina Drive,5,Lake Markborough,VA,72924,117 Evans Garden,1,Catherineburgh,UT,86965,county_2,other,1979-08-13,4455484695,philipsimongmail.com,2022-11-05,republican,,black,,,true,2022-11-05,7451,ME,field,evc_funded,Tablet,office_2,2021-11-17,2021-11-17 02:00:00.000,"November ",2ear
5f2c9ed8-d86d-4c35-9c97-79fe3de2c0a7,org_1,5024,Sara,Megan,Gilbert,V,309 Stephen Route,3,West Randall,AL,47632,0957 Martinez Mountain,2,Port Nichole,SC,08742,county_1,male,1962-01-26,4088316229,psinghgmail.com,2022-01-04,republican,,hispanic,,,false,2022-01-04,1771,DC,field,evc_funded,API,office_4,2022-08-17,2022-08-17 02:00:00.000,"January  ",2ear
bfb1c7cd-dfaa-4085-a2b5-b8f066da4052,org_3,5454,Melinda,Nicholas,Johnson,II,30277 John Stream,8,Lake Sara,WV,92666,238 Robinson Heights Suite 127,0,West Joseph,AR,74499,county_2,male,2005-10-15,595340056,qtaylor9gmail.com,2022-05-01,republican,,caucasian,,,false,2022-05-01,2588,MD,field,evc_funded,Web,office_8,2022-10-22,2022-10-22 02:00:00.000,"May      ",2ear
16307675-736f-4edd-b1f4-14f3c51fa8e2,org_3,907,Zachary,Thomas,Henderson,MD,6606 Gonzalez Lock,8,Annberg,ND,69060,591 Chapman Cape,1,Lake Brandy,KY,57973,county_8,male,2006-01-17,9507944833,rachelwellshotmail.com,2022-09-08,democrat,,other,,,false,2022-09-08,5423,NV,field,evc_funded,API,office_1,2021-12-21,2021-12-21 02:00:00.000,September,2ear
c3cc5cf6-3e0d-4447-909f-d27e2f9afa2c,org_3,4836,Mitchell,James,Kelly,Jr.,730 Mark Bypass,3,Butlerborough,WA,03307,614 Robert Isle Apt. 246,2,Reyesfurt,CT,24712,county_5,male,1930-09-06,5245942405,reginald445gmail.com,2022-05-28,independent,,asian,,,false,2022-05-28,7122,GA,field,evc_funded,API,office_5,2022-03-20,2022-03-20 02:00:00.000,"May      ",2ear
c5ce51e0-036e-42cb-8fb9-a0255c85aadd,org_4,9931,Adam,Melinda,Curry,MD,6697 Butler Avenue,4,North Victoriastad,IL,12585,5015 White Shoals Apt. 447,8,Kellymouth,NE,51243,county_4,female,1953-06-03,8215679166,rle4yahoo.com,2022-03-25,democrat,,black,,,false,2022-03-25,1360,KY,field,evc_funded,Tablet,office_1,2022-03-31,2022-03-31 02:00:00.000,"March    ",2ear
2cb35c31-0d7a-428d-989c-0c1e9301ee1a,org_4,2306,Karen,Cynthia,Rogers,MD,950 Clarke Meadow Suite 043,6,New Jefffort,MN,61859,780 John Crescent Apt. 233,4,New Davidton,WA,01382,county_3,female,2005-10-15,935599049,roberta939hotmail.com,2022-04-07,independent,,black,,,false,2022-04-07,2667,WA,field,evc_funded,API,office_5,2022-04-13,2022-04-13 02:00:00.000,"April    ",2ear
50430ef4-39db-43c8-a779-3c9337c64274,org_4,8363,Christopher,Bridget,Cabrera,DVM,140 Sarah Oval,8,East Luis,OR,01504,21530 Montgomery Cliff Suite 966,4,Angelaport,MT,55268,county_6,female,1955-05-21,1518080722,rosaleskathryn7yahoo.com,2022-01-02,republican,,other,,,false,2022-01-02,8216,NV,field,evc_funded,Tablet,office_7,2021-12-06,2021-12-06 02:00:00.000,"January  ",2ear
71d0b236-3a89-4c34-8a16-490d04e95bdd,org_3,4790,Ryan,Andrew,Kim,IV,47582 Moore Haven Apt. 346,0,Garcialand,AR,57718,4311 Bates Mountains Suite 677,3,Lake Christopherburgh,MN,90740,county_4,other,1910-08-20,318925957,shannon40hotmail.com,2022-07-08,democrat,,hispanic,,,false,2022-07-08,8256,AR,field,evc_funded,Tablet,office_1,2022-04-01,2022-04-01 02:00:00.000,"July     ",2ear
67a7ccde-7692-4193-a85b-f57ddaaa7b93,org_2,1334,Michael,Christopher,Becker,DVM,4396 Eugene Key,3,Ryanchester,HI,52648,2663 Lindsey Wall Apt. 867,1,North Tonyafort,SC,33242,county_4,male,1919-05-12,4334204798,smithjenniferhotmail.com,2021-12-11,democrat,,asian,,,false,2021-12-11,5517,NC,field,evc_funded,Web,office_3,2022-04-07,2022-04-07 02:00:00.000,"December ",1ear
7a8d8aa4-1650-4710-951e-3a311116bce7,org_3,6244,Joel,Christopher,Ferrell,II,404 Lori Park Suite 444,4,Hughesmouth,PA,45972,07692 Shaw Forges,6,Douglasville,NM,21521,county_4,male,1991-01-17,8143938076,sreid3hotmail.com,2022-07-13,independent,,asian,,,false,2022-07-13,2417,MS,field,evc_funded,Web,office_7,2022-07-13,2022-07-13 02:00:00.000,"July     ",2ear
062c215e-d709-4000-ae67-72f44d6013aa,org_4,81,David,Carly,Weber,II,679 Gentry Point,5,East Jesus,MT,59634,264 Hudson Lodge Suite 450,6,East Shawnville,MN,42773,county_3,male,1969-07-29,8976937190,stephanie56gmail.com,2021-11-09,independent,,asian,,,false,2021-11-09,7899,IL,field,evc_funded,API,office_4,2022-03-28,2022-03-28 02:00:00.000,"November ",1ear
1cb0a312-4978-4137-8624-857a2c2af60d,org_1,2209,Brian,Joshua,King,Jr.,8513 Richard Shores Suite 057,8,Santosville,MO,28881,16834 Tracy Ridge Apt. 096,7,Williamburgh,UT,27370,county_1,female,1984-11-22,7819757487,stevenhiggins3hotmail.com,2022-11-05,democrat,,asian,,,false,2022-11-05,886,NV,field,evc_funded,API,office_3,2022-10-10,2022-10-10 02:00:00.000,"November ",2ear
6eda0154-c1dd-4f71-84e5-3641981283b3,org_5,5927,David,Chelsea,Perkins,III,10615 Kristopher Brooks Apt. 925,5,North Joseph,WY,08787,304 Jennifer Lights,5,West Tylermouth,VI,76987,county_2,male,1972-01-06,6452997514,uglover8hotmail.com,2021-11-10,democrat,,other,,,false,2021-11-10,4736,WY,field,evc_funded,Web,office_8,2021-12-24,2021-12-24 02:00:00.000,"November ",1ear
992b2e20-2781-4f6b-a04f-5d872ef2e6aa,org_2,3613,Joseph,Debbie,James,Jr.,2036 Alicia Alley,8,West Roytown,FL,23168,4095 Daniel Square,4,East Davidton,SC,79251,county_8,female,2006-07-10,9681237069,velazquezdawngmail.com,2022-08-14,republican,,unknown,,,false,2022-08-14,8092,CT,field,evc_funded,Tablet,office_6,2022-05-17,2022-05-17 02:00:00.000,"August   ",2ear
512b2a11-5842-4613-968d-bc6882f8d0d1,org_2,5821,Michael,Thomas,Shaw,DVM,2566 Taylor Port,6,South Richardtown,LA,27373,42885 Vicki Knoll,3,Albertshire,MA,89061,county_8,other,1931-11-05,4904767715,weberravenyahoo.com,2022-09-21,republican,,black,,,false,2022-09-21,7691,KS,field,evc_funded,API,office_1,2022-07-17,2022-07-17 02:00:00.000,September,2ear
84c29c25-54fd-4c86-8f0d-f6f1f5944ecb,org_3,3972,Phillip,Mary,Salazar,DDS,879 Fisher Streets Apt. 892,3,Lake Jason,AR,55474,8725 Anderson Avenue,0,Gutierrezberg,WA,74027,county_1,male,1970-03-05,1123331503,yhortonhotmail.com,2022-03-15,republican,,other,,,false,2022-03-15,2144,AK,field,evc_funded,Web,office_4,2022-09-05,2022-09-05 02:00:00.000,"March    ",2ear
08686952-d57e-4b05-9892-6fddb071be2d,org_1,418,Kenneth,Barbara,Rose,MD,190 Pennington Prairie Suite 188,7,Ericborough,WY,14408,62838 Mcclain Estates,1,Lisaberg,VA,49470,county_6,male,1963-07-06,8068068432,ywebb3yahoo.com,2022-06-08,independent,,hispanic,,,false,2022-06-08,6558,NV,field,evc_funded,Tablet,office_1,2022-07-26,2022-07-26 02:00:00.000,"June     ",2ear
